,ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,per month for plan ,Price
7617,7618,###,West,Store 4,3/5/2017,10,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
7618,7619,###,North East,Store 13,2/21/2017,8,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7619,7620,###,West,Store 20,2/21/2017,8,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
7620,7621,###,West,Store 12,3/8/2017,10,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7621,7622,###,South,Store 15,3/14/2017,11,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,2,80,271.54
7622,7623,###,West,Store 16,2/8/2017,6,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7623,7624,###,West,Store 12,1/14/2017,2,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
7624,7625,###,Midwest,Store 18,3/16/2017,11,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
7625,7626,###,North East,Store 5,3/10/2017,10,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
7626,7627,###,West,Store 16,2/1/2017,5,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,2,80,93.96
7627,7628,###,Midwest,Store 18,2/23/2017,8,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
7628,7629,###,South,Store 3,3/1/2017,9,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
7629,7630,###,North East,Store 13,1/5/2017,1,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7630,7631,###,South,Store 11,2/12/2017,7,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Promo,Unlimited Freedom,1,50,223.75
7631,7632,###,North East,Store 9,2/19/2017,8,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
7632,7633,###,South,Store 7,3/28/2017,13,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
7633,7634,###,Midwest,Store 10,1/27/2017,4,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
7634,7635,###,Midwest,Store 14,3/1/2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7635,7636,###,North East,Store 13,2/25/2017,8,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
7636,7637,###,South,Store 7,1/27/2017,4,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
7637,7638,###,North East,Store 9,2/13/2017,7,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
7638,7639,###,West,Store 20,2/22/2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7639,7640,###,North East,Store 5,2/16/2017,7,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,2,80,271.54
7640,7641,###,West,Store 8,1/10/2017,2,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7641,7642,###,Midwest,Store 2,1/24/2017,4,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
7642,7643,###,North East,Store 13,2/14/2017,7,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
7643,7644,###,West,Store 4,2/3/2017,5,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,5,150,93.96
7644,7645,###,West,Store 16,2/2/2017,5,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7645,7646,###,Midwest,Store 6,1/24/2017,4,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,5,120,24
7646,7647,###,Midwest,Store 6,1/23/2017,4,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,5,150,271.54
7647,7648,###,West,Store 8,3/24/2017,12,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
7648,7649,###,North East,Store 13,1/12/2017,2,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
7649,7650,###,West,Store 4,1/9/2017,2,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,2,80,122.09
7650,7651,###,South,Store 15,2/23/2017,8,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,4,120,243.75
7651,7652,###,West,Store 20,2/19/2017,8,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7652,7653,###,North East,Store 17,2/21/2017,8,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,4,120,170.8
7653,7654,###,North East,Store 17,2/11/2017,6,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
7654,7655,###,South,Store 7,1/8/2017,2,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Promo,Unlimited Freedom,1,50,25
7655,7656,###,West,Store 4,3/4/2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,5,150,30.96
7656,7657,###,South,Store 15,3/12/2017,11,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7657,7658,###,South,Store 15,1/8/2017,2,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
7658,7659,###,West,Store 12,1/25/2017,4,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7659,7660,###,Midwest,Store 6,3/10/2017,10,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
7660,7661,###,West,Store 8,1/18/2017,3,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,5,120,24
7661,7662,###,Midwest,Store 14,2/2/2017,5,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
7662,7663,###,South,Store 11,1/3/2017,1,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
7663,7664,###,Midwest,Store 6,2/14/2017,7,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
7664,7665,###,South,Store 15,1/7/2017,1,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7665,7666,###,West,Store 16,2/19/2017,8,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7666,7667,###,West,Store 16,3/2/2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7667,7668,###,South,Store 11,3/28/2017,13,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
7668,7669,###,Midwest,Store 2,1/19/2017,3,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
7669,7670,###,North East,Store 13,3/15/2017,11,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7670,7671,###,North East,Store 5,1/18/2017,3,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
7671,7672,###,North East,Store 17,2/19/2017,8,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
7672,7673,###,Midwest,Store 6,3/24/2017,12,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7673,7674,###,North East,Store 17,3/22/2017,12,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7674,7675,###,Midwest,Store 14,2/7/2017,6,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
7675,7676,###,North East,Store 17,1/13/2017,2,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7676,7677,###,South,Store 19,1/9/2017,2,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
7677,7678,###,South,Store 15,1/10/2017,2,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
7678,7679,###,South,Store 11,2/8/2017,6,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,5,150,223.75
7679,7680,###,North East,Store 1,3/15/2017,11,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7680,7681,###,West,Store 8,1/7/2017,1,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
7681,7682,###,Midwest,Store 10,1/11/2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,4,120,24
7682,7683,###,West,Store 12,1/20/2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7683,7684,###,North East,Store 5,1/14/2017,2,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
7684,7685,###,Midwest,Store 10,1/23/2017,4,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,3,90,243.75
7685,7686,###,Midwest,Store 14,1/27/2017,4,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,3,90,170.8
7686,7687,###,West,Store 12,2/7/2017,6,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7687,7688,###,Midwest,Store 10,1/3/2017,1,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7688,7689,###,West,Store 20,1/12/2017,2,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7689,7690,###,Midwest,Store 6,2/26/2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
7690,7691,###,Midwest,Store 2,1/2/2017,1,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,5,150,243.75
7691,7692,###,South,Store 15,2/15/2017,7,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,3,90,243.75
7692,7693,###,Midwest,Store 10,1/13/2017,2,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
7693,7694,###,West,Store 12,2/10/2017,6,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
7694,7695,###,West,Store 12,3/3/2017,9,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,1,50,22.09
7695,7696,###,West,Store 8,1/23/2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
7696,7697,###,West,Store 12,3/1/2017,9,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,1,60,14.75
7697,7698,###,North East,Store 1,1/12/2017,2,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7698,7699,###,South,Store 15,1/19/2017,3,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,5,150,206.42
7699,7700,###,South,Store 19,1/26/2017,4,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,4,120,220.98
7700,7701,###,South,Store 3,1/15/2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
7701,7702,###,South,Store 7,2/23/2017,8,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7702,7703,###,West,Store 8,2/23/2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
7703,7704,###,West,Store 20,3/2/2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
7704,7705,###,North East,Store 1,1/18/2017,3,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
7705,7706,###,Midwest,Store 14,1/18/2017,3,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7706,7707,###,South,Store 11,3/12/2017,11,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,5,150,7
7707,7708,###,Midwest,Store 10,3/27/2017,13,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
7708,7709,###,North East,Store 17,3/23/2017,12,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,1,60,122.09
7709,7710,###,West,Store 12,1/26/2017,4,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7710,7711,###,Midwest,Store 2,2/23/2017,8,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7711,7712,###,Midwest,Store 18,1/10/2017,2,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7712,7713,###,South,Store 11,2/27/2017,9,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7713,7714,###,Midwest,Store 18,3/2/2017,9,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,4,120,168.76
7714,7715,###,North East,Store 13,2/10/2017,6,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,3,90,271.54
7715,7716,###,South,Store 3,1/6/2017,1,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,2,80,14.75
7716,7717,###,Midwest,Store 10,2/9/2017,6,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
7717,7718,###,West,Store 8,2/1/2017,5,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7718,7719,###,North East,Store 1,3/22/2017,12,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
7719,7720,###,South,Store 7,1/26/2017,4,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
7720,7721,###,West,Store 4,2/15/2017,7,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
7721,7722,###,Midwest,Store 2,1/12/2017,2,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
7722,7723,###,West,Store 12,3/5/2017,10,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
7723,7724,###,South,Store 11,3/8/2017,10,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,3,90,31.25
7724,7725,###,South,Store 11,1/12/2017,2,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
7725,7726,###,West,Store 20,2/22/2017,8,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
7726,7727,###,Midwest,Store 18,1/18/2017,3,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
7727,7728,###,West,Store 20,1/9/2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,1,60,24
7728,7729,###,North East,Store 13,3/26/2017,13,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
7729,7730,###,Midwest,Store 14,2/24/2017,8,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7730,7731,###,West,Store 16,3/28/2017,13,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
7731,7732,###,West,Store 8,3/6/2017,10,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7732,7733,###,South,Store 19,2/10/2017,6,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,2,80,168.76
7733,7734,###,North East,Store 1,1/13/2017,2,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
7734,7735,###,South,Store 11,1/10/2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,5,120,24
7735,7736,###,West,Store 20,3/22/2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
7736,7737,###,North East,Store 5,3/1/2017,9,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,1,50,271.54
7737,7738,###,North East,Store 13,2/18/2017,7,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7738,7739,###,North East,Store 13,3/12/2017,11,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7739,7740,###,South,Store 7,3/2/2017,9,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,2,80,122.09
7740,7741,###,North East,Store 13,3/16/2017,11,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7741,7742,###,South,Store 11,3/26/2017,13,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7742,7743,###,Midwest,Store 14,1/24/2017,4,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
7743,7744,###,West,Store 4,1/4/2017,1,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,1,60,206.42
7744,7745,###,South,Store 7,1/6/2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
7745,7746,###,Midwest,Store 10,1/24/2017,4,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
7746,7747,###,North East,Store 13,2/21/2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7747,7748,###,South,Store 15,2/16/2017,7,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
7748,7749,###,Midwest,Store 6,2/21/2017,8,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
7749,7750,###,South,Store 15,2/23/2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,1,50,14.75
7750,7751,###,Midwest,Store 14,2/15/2017,7,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7751,7752,###,South,Store 11,2/19/2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
7752,7753,###,South,Store 11,1/5/2017,1,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
7753,7754,###,Midwest,Store 14,3/28/2017,13,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,5,120,30.96
7754,7755,###,West,Store 4,3/3/2017,9,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
7755,7756,###,West,Store 8,3/4/2017,9,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
7756,7757,###,Midwest,Store 14,2/21/2017,8,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,4,120,271.54
7757,7758,###,West,Store 4,3/21/2017,12,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,3,90,14.75
7758,7759,###,West,Store 12,3/22/2017,12,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,2,80,72.92
7759,7760,###,West,Store 20,1/16/2017,3,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,1,60,170.8
7760,7761,###,West,Store 12,2/19/2017,8,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,5,150,170.84
7761,7762,###,Midwest,Store 14,3/23/2017,12,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,4,120,170.8
7762,7763,###,North East,Store 13,2/2/2017,5,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
7763,7764,###,Midwest,Store 18,1/17/2017,3,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
7764,7765,###,South,Store 7,3/28/2017,13,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Promo,Unlimited Freedom,1,50,246.88
7765,7766,###,West,Store 20,1/20/2017,3,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
